status_id,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_1075110259272769,628,11,2,0,0,0
246675545449582_1074708499312945,115,7,0,0,0,0
246675545449582_1074394839344311,617,32,0,0,5,0
246675545449582_1074303239353471,239,3,0,0,3,0
246675545449582_1074241259359669,173,0,0,0,0,0
246675545449582_1074163336034128,64,0,0,0,0,0
246675545449582_1073903956060066,443,42,0,0,10,0
246675545449582_1073569299426865,137,2,0,0,5,0
246675545449582_1073422289441566,452,16,0,0,8,0
246675545449582_1073300169453778,4,0,0,0,0,0
246675545449582_1072987746151687,43,1,0,0,4,0
246675545449582_1072885942828534,76,1,0,0,0,0
246675545449582_1072357409548054,179,1,0,0,19,0
246675545449582_1071980006252461,42,1,0,0,0,0
246675545449582_1071923709591424,30,0,0,0,0,0
246675545449582_1071564252960703,168,5,0,0,17,0
246675545449582_1071413999642395,90,0,0,0,6,0
246675545449582_1071357919648003,243,1,0,0,51,0
246675545449582_1071143006336161,87,2,0,0,13,0
246675545449582_1070850033032125,46,0,0,0,6,0
246675545449582_1070595273057601,61,0,0,0,10,0
246675545449582_1070581736392288,73,1,0,0,21,0
246675545449582_1068848683232260,124,5,1,0,2,0
246675545449582_1068693346581127,63,0,0,0,0,0
246675545449582_1068510053266123,182,5,0,0,0,0
246675545449582_1067847033332425,119,3,2,0,0,0
246675545449582_1067041433412985,242,44,5,3,1,1
246675545449582_1066827263434402,231,32,3,1,0,1
246675545449582_1065086356941826,152,3,0,1,0,0
246675545449582_1064407067009755,144,4,0,0,0,0
246675545449582_1062454820538313,190,5,0,0,0,0
246675545449582_1058898140893981,220,5,4,0,0,0
246675545449582_1058892917561170,105,6,0,0,0,0
246675545449582_1058783620905433,148,17,4,0,0,0
246675545449582_1058108044306324,124,3,0,0,0,0
246675545449582_1057021481081647,125,12,2,0,0,0
246675545449582_1054887074628421,58,2,0,0,0,0
246675545449582_1055088081274987,104,5,0,0,0,0
246675545449582_1053183751465420,144,4,0,0,0,0
246675545449582_1053079161475879,44,2,0,0,0,0
246675545449582_1052246634892465,89,4,0,0,0,0
246675545449582_1051254241658371,156,7,1,0,0,0
246675545449582_1051128795004249,31,1,1,0,0,0
246675545449582_1049434851840310,147,3,2,1,0,0
246675545449582_1049397171844078,172,0,0,0,1,0
246675545449582_1048678488582613,160,6,2,0,0,0
246675545449582_1048642885252840,51,0,0,0,0,0
246675545449582_1047877471996048,193,4,0,1,0,0
246675545449582_1047537402030055,44,0,0,0,0,0
246675545449582_1046653318785130,41,1,1,0,0,0
246675545449582_1044143312369464,101,3,1,0,0,0
246675545449582_1043360572447738,265,4,3,0,0,0
246675545449582_1043161212467674,143,2,3,0,0,0
246675545449582_1042522515864877,86,2,3,0,0,0
246675545449582_1042124379238024,166,19,1,2,0,0
246675545449582_1039974209453041,56,1,3,0,0,0
246675545449582_1036579636459165,107,2,0,1,0,0
246675545449582_1034686953315100,99,1,1,0,0,0
246675545449582_1031915473592248,120,1,1,0,0,0
246675545449582_1031800396937089,102,2,1,0,0,0
246675545449582_1031799743603821,54,1,1,0,0,0
246675545449582_1030046490445813,213,6,0,0,0,0
246675545449582_1029459363837859,83,2,2,0,0,0
246675545449582_1028267547290374,105,2,2,0,0,0
246675545449582_1028265153957280,49,1,0,0,0,0
246675545449582_1027510307366098,156,17,0,0,0,0
246675545449582_1026592947457834,100,1,0,0,0,0
246675545449582_1025825044201291,97,7,0,1,0,0
246675545449582_1025734140877048,84,5,0,0,0,0
246675545449582_1025714330879029,98,2,1,0,0,0
246675545449582_1025714104212385,88,1,0,0,1,0
246675545449582_1025701510880311,102,11,0,0,0,0
246675545449582_1024116534372142,120,5,1,0,0,0
246675545449582_1022733124510483,423,13,2,3,0,0
246675545449582_1022047454579050,244,50,2,4,1,1
246675545449582_1021805857936543,171,12,2,0,0,0
246675545449582_1020779254705870,138,16,0,0,0,1
246675545449582_1017514555032340,173,2,2,0,0,0
246675545449582_1014868815296914,260,43,5,1,0,0
246675545449582_1013969492053513,319,7,0,0,0,0
246675545449582_1013693358747793,259,6,0,0,0,0
246675545449582_1012220412228421,193,4,1,1,0,0
246675545449582_1011553145628481,203,20,3,0,0,0
246675545449582_1011357865648009,127,2,0,0,0,0
246675545449582_1010407239076405,61,2,0,0,0,0
246675545449582_1008617842588678,180,3,2,0,0,0
246675545449582_1008142405969555,53,1,0,0,0,0
246675545449582_1007899215993874,164,3,0,0,0,0
246675545449582_1007238189393310,51,2,0,0,0,0
246675545449582_1006309482819514,348,3,1,0,0,0
246675545449582_1004846959632433,178,6,1,0,0,0
246675545449582_1004819752968487,152,42,0,3,0,1
246675545449582_1004772992973163,56,1,1,1,0,0
246675545449582_1004073969709732,48,1,0,0,0,0
246675545449582_1004062536377542,122,3,1,0,0,0
246675545449582_1004062119710917,117,3,0,0,0,0
246675545449582_1004005379716591,145,33,0,2,0,0
246675545449582_1003976043052858,79,5,1,0,0,0
246675545449582_1003389676444828,222,6,2,0,0,0
246675545449582_1002606933189769,206,39,2,0,0,1
246675545449582_1001988516584944,292,3,2,0,0,0
246675545449582_1001332629983866,153,4,1,0,0,0
246675545449582_1001261089991020,121,3,0,0,0,0
246675545449582_1001257426658053,208,5,0,0,0,0
246675545449582_1000437563406706,113,1,0,0,0,0
246675545449582_998054330311696,179,3,0,0,0,0
246675545449582_997947913655671,173,3,2,0,0,0
246675545449582_997144537069342,162,3,1,0,0,0
246675545449582_996678037115992,139,3,1,0,0,0
246675545449582_996124013838061,169,1,0,0,0,0
246675545449582_994814710635658,192,3,1,0,0,0
246675545449582_993390200778109,101,2,0,0,0,0
246675545449582_993383944112068,102,11,0,1,0,0
246675545449582_993245180792611,131,2,1,2,0,0
246675545449582_993199927463803,52,1,0,0,0,0
246675545449582_993172597466536,62,1,0,0,0,0
246675545449582_992564564194006,141,9,0,0,0,0
246675545449582_992071914243271,153,1,0,0,0,0
246675545449582_991877347596061,111,3,0,0,0,0
246675545449582_991234830993646,135,4,0,0,0,0
246675545449582_991234470993682,94,2,0,0,0,0
246675545449582_989938657789930,174,3,0,0,0,0
246675545449582_989420001175129,318,2,0,0,0,0
246675545449582_989291211188008,328,4,3,1,0,0
246675545449582_988189727964823,54,0,0,0,0,0
246675545449582_988176427966153,74,0,0,0,0,0
246675545449582_988175121299617,78,0,1,0,0,0
246675545449582_986300324820430,50,0,0,0,0,0
246675545449582_986066644843798,180,3,0,0,0,0
246675545449582_985015751615554,72,1,0,0,0,0
246675545449582_984932664957196,101,2,0,0,0,0
246675545449582_984793924971070,90,0,0,0,0,0
246675545449582_984202325030230,122,0,2,0,0,0
246675545449582_982800611837068,90,0,0,0,0,0
246675545449582_982394481877681,297,4,2,0,0,0
246675545449582_981737658610030,300,2,0,7,0,0
246675545449582_981134415337021,193,25,0,1,1,0
246675545449582_981054135345049,125,1,0,0,0,0
246675545449582_979885158795280,906,16,5,0,1,0
246675545449582_979654548818341,343,43,4,1,0,0
246675545449582_979183585532104,146,4,0,0,0,0
246675545449582_979181678865628,219,4,0,0,0,0
246675545449582_979104498873346,166,8,0,0,0,0
246675545449582_979064858877310,0,0,0,0,0,0
246675545449582_976274922489637,101,1,0,0,0,0
246675545449582_975136719270124,341,2,1,0,0,0
246675545449582_973802862736843,123,9,0,2,1,0
246675545449582_973108142806315,332,2,0,0,0,0
246675545449582_972067906243672,49,0,0,0,0,0
246675545449582_971170689666727,402,2,0,0,0,0
246675545449582_971110809672715,181,4,0,0,0,0
246675545449582_971092796341183,306,44,0,3,0,1
246675545449582_969996279784168,78,0,0,0,0,0
246675545449582_963634230420373,139,0,0,0,0,0
246675545449582_962945223822607,346,0,21,0,0,0
246675545449582_962108210572975,177,0,0,0,0,0
246675545449582_961729627277500,377,1,0,0,0,0
246675545449582_961567853960344,57,0,0,0,0,0
246675545449582_961040807346382,891,14,15,1,0,0
246675545449582_959755374141592,0,0,0,0,0,0
246675545449582_959225170861279,346,2,0,0,0,0
246675545449582_957391724377957,365,5,0,0,0,0
246675545449582_956083191175477,72,0,0,0,0,0
246675545449582_955687557881707,27,0,0,0,0,0
246675545449582_955534984563631,59,0,0,0,0,0
246675545449582_953357591448037,113,0,0,0,0,0
246675545449582_952756208174842,116,0,0,0,0,0
246675545449582_952565928193870,21,0,0,0,0,0
246675545449582_952563678194095,19,0,0,0,0,0
246675545449582_952512418199221,207,19,3,1,0,0
246675545449582_951985511585245,1520,12,6,0,4,0
246675545449582_951909468259516,48,0,0,0,0,0
246675545449582_951902744926855,68,1,0,0,0,0
246675545449582_951083135008816,96,0,0,0,0,0
246675545449582_950956288354834,232,3,0,0,0,0
246675545449582_950840281699768,128,0,2,0,0,0
246675545449582_950284295088700,110,1,0,0,0,0
246675545449582_950185015098628,87,2,0,0,0,0
246675545449582_949791148471348,20,0,0,0,0,0
246675545449582_949590641824732,74,0,0,0,0,0
246675545449582_949505738499889,61,2,0,0,0,0
246675545449582_949501595166970,83,0,0,0,0,0
246675545449582_949075845209545,61,1,0,0,0,0
246675545449582_948967595220370,140,0,1,0,0,0
246675545449582_948417708608692,138,1,1,0,0,0
246675545449582_948363195280810,119,2,3,0,0,0
246675545449582_947757962008000,106,1,0,0,0,0
246675545449582_947215102062286,139,0,0,0,0,0
246675545449582_947022175414912,264,0,0,0,0,0
246675545449582_946699032113893,48,0,0,0,0,0
246675545449582_945977728852690,292,60,1,5,1,1
246675545449582_945101152273681,64,0,0,0,0,0
246675545449582_943137719136691,170,2,0,1,0,0
246675545449582_943049452478851,165,0,0,0,0,0
246675545449582_941745542609242,78,1,0,0,0,0
246675545449582_940972156019914,128,2,0,0,0,0
246675545449582_940589126058217,526,5,2,0,0,1
246675545449582_940576852726111,230,6,1,0,0,0
246675545449582_940496306067499,429,3,0,0,0,0
246675545449582_940417326075397,92,0,0,0,0,0
246675545449582_939883382795458,124,4,0,0,0,0
246675545449582_939855106131619,309,4,3,0,0,0
246675545449582_939419452841851,68,0,0,0,0,0
246675545449582_939410766176053,189,0,3,1,0,0
246675545449582_939288599521603,74,0,1,0,0,0
246675545449582_939240586193071,131,0,0,0,0,0
246675545449582_938817782902018,74,0,0,0,0,0
246675545449582_938816312902165,67,0,0,0,0,0
246675545449582_938815872902209,35,0,0,0,0,0
246675545449582_938758476241282,215,2,0,0,0,0
246675545449582_938639389586524,395,3,0,0,0,0
246675545449582_938629106254219,99,0,0,0,0,0
246675545449582_938186666298463,136,1,1,0,0,0
246675545449582_938183976298732,133,0,1,0,0,0
246675545449582_938171326299997,263,0,3,1,0,0
246675545449582_938073306309799,81,6,0,0,0,0
246675545449582_938045592979237,404,4,1,0,0,0
246675545449582_938010282982768,260,3,0,0,0,0
246675545449582_937990549651408,209,1,0,0,0,0
246675545449582_937961726320957,103,1,0,0,0,0
246675545449582_937395266377603,152,5,1,0,0,0
246675545449582_937323176384812,285,1,0,0,0,0
246675545449582_937267059723757,177,2,0,0,0,0
246675545449582_937254223058374,187,2,1,0,0,0
246675545449582_936808816436248,161,1,1,0,0,0
246675545449582_936802663103530,421,3,0,0,0,0
246675545449582_936701886446941,180,1,0,0,0,0
246675545449582_936093689841094,138,0,1,0,0,0
246675545449582_936017619848701,762,5,8,0,0,0
246675545449582_936016516515478,364,1,3,0,0,0
246675545449582_935957156521414,103,1,1,0,0,0
246675545449582_935625399887923,217,1,0,0,0,0
246675545449582_935522669898196,88,1,0,0,0,0
246675545449582_935491066568023,325,1,0,0,0,0
246675545449582_935415303242266,104,0,2,0,0,0
246675545449582_935407229909740,122,3,0,0,0,0
246675545449582_934896833294113,118,4,0,1,0,0
246675545449582_934381930012270,70,0,0,0,0,0
246675545449582_934135230036940,58,0,0,0,0,0
246675545449582_933782113405585,60,0,1,0,0,0
246675545449582_933768553406941,65,1,0,0,0,0
246675545449582_933768420073621,80,0,1,0,0,0
246675545449582_933644303419366,39,0,0,0,0,0
246675545449582_933627496754380,165,1,1,0,0,0
246675545449582_933574326759697,78,0,0,0,0,0
246675545449582_933082600142203,137,1,2,0,0,0
246675545449582_932980093485787,243,0,0,0,0,0
246675545449582_932908520159611,197,0,2,0,0,0
246675545449582_932361606880969,349,4,1,0,0,0
246675545449582_932337600216703,167,4,0,0,0,0
246675545449582_932337593550037,54,1,0,0,0,0
246675545449582_932327366884393,131,3,1,1,0,0
246675545449582_931859520264511,51,0,0,0,0,0
246675545449582_931825876934542,103,0,0,0,0,0
246675545449582_931805076936622,615,4,0,0,0,0
246675545449582_931752626941867,227,1,3,0,0,0
246675545449582_931747876942342,85,1,0,0,0,0
246675545449582_931740990276364,63,0,0,0,0,0
246675545449582_931728803610916,162,2,1,0,0,0
246675545449582_931111343672662,197,1,2,0,0,0
246675545449582_931107977006332,178,1,1,0,0,0
246675545449582_930623763721420,210,4,0,0,0,0
246675545449582_930440893739707,157,0,0,0,0,0
246675545449582_930416113742185,44,0,0,0,0,0
246675545449582_930357520414711,208,0,0,0,0,0
246675545449582_929831387133991,145,0,0,0,0,0
246675545449582_929734513810345,176,1,0,0,0,0
246675545449582_929281747188955,246,4,0,0,0,0
246675545449582_929101063873690,97,0,0,0,0,0
246675545449582_929097403874056,109,3,0,0,0,0
246675545449582_928698933913903,168,2,0,0,0,0
246675545449582_928468223936974,147,0,0,1,0,0
246675545449582_928446533939143,356,4,0,0,0,0
246675545449582_927998200650643,279,0,1,0,0,0
246675545449582_927862343997562,110,1,0,0,0,0
246675545449582_927415350708928,187,1,0,0,0,0
246675545449582_927204584063338,121,0,0,0,0,0
246675545449582_927177560732707,43,0,0,0,0,0
246675545449582_926534274130369,108,2,1,0,0,0
246675545449582_926500627467067,110,1,0,0,0,0
246675545449582_926475434136253,119,0,0,0,0,0
246675545449582_926239380826525,354,0,4,0,0,0
246675545449582_925373837579746,186,1,0,0,0,0
246675545449582_925196357597494,171,8,1,0,0,0
246675545449582_924472924336504,223,2,1,1,0,0
246675545449582_923403614443435,146,0,0,0,0,0
246675545449582_923396601110803,105,0,0,0,0,0
246675545449582_923374007779729,130,1,0,0,0,0
246675545449582_923254917791638,322,3,0,0,0,0
246675545449582_923223907794739,113,0,0,0,0,0
246675545449582_923215471128916,102,0,0,0,0,0
246675545449582_922905401159923,431,3,7,0,0,0
246675545449582_921991297918000,260,0,0,0,0,0
246675545449582_920790894704707,31,0,0,0,0,0
246675545449582_919397038177426,68,0,2,0,0,0
246675545449582_918524981597965,147,0,0,0,0,0
246675545449582_917311751719288,176,0,1,0,0,0
246675545449582_917310065052790,112,0,0,0,0,0
246675545449582_917263728390757,116,1,0,0,0,0
246675545449582_917156165068180,118,0,0,0,0,0
246675545449582_917120758405054,118,0,0,0,0,0
246675545449582_913567042093759,161,0,0,1,0,0
246675545449582_913206878796442,312,3,3,0,0,0
246675545449582_912743318842798,58,1,0,0,0,0
246675545449582_912742465509550,52,1,0,1,0,0
246675545449582_912098305573966,234,3,1,0,0,0
246675545449582_911998182250645,342,7,1,0,0,0
246675545449582_911790545604742,111,0,0,0,0,0
246675545449582_911356372314826,203,3,0,1,0,0
246675545449582_911295978987532,138,0,2,0,0,0
246675545449582_911294448987685,103,0,0,0,0,0
246675545449582_911242032326260,307,12,4,0,0,0
246675545449582_911240355659761,472,9,5,1,0,0
246675545449582_911231945660602,180,0,0,0,0,0
246675545449582_911189948998135,155,1,0,0,0,0
246675545449582_911188255664971,117,1,0,0,0,0
246675545449582_910547619062368,223,2,1,1,0,0
246675545449582_910132699103860,26,0,0,0,0,0
246675545449582_909199302530533,119,0,1,0,0,0
246675545449582_909109405872856,59,0,0,0,0,0
246675545449582_908654042585059,90,0,0,0,0,0
246675545449582_908531785930618,22,0,0,0,0,0
246675545449582_908489692601494,72,0,1,0,0,0
246675545449582_908456265938170,182,1,0,0,0,0
246675545449582_907843879332742,66,0,1,0,0,0
246675545449582_905878909529239,45,0,0,0,0,0
246675545449582_905666059550524,110,0,0,0,0,0
246675545449582_905631259554004,117,1,0,2,0,0
246675545449582_905500599567070,83,2,2,0,0,0
246675545449582_905488696234927,138,0,1,0,0,0
246675545449582_905484236235373,102,1,1,0,0,0
246675545449582_905450492905414,59,0,1,0,0,0
246675545449582_904555749661555,211,3,0,0,0,0
246675545449582_904460846337712,158,2,0,0,0,0
246675545449582_904386803011783,320,2,0,0,0,0
246675545449582_904332863017177,345,2,1,0,0,0
246675545449582_903740153076448,285,5,2,0,0,0
246675545449582_903481033102360,51,0,0,0,0,0
246675545449582_903397173110746,248,2,1,0,0,0
246675545449582_902953523155111,66,1,0,0,0,0
246675545449582_902930993157364,42,1,0,0,0,0
246675545449582_902788293171634,58,0,0,0,0,0
246675545449582_902760309841099,37,0,0,0,0,0
246675545449582_901609886622808,39,1,0,0,0,0
246675545449582_901562963294167,56,0,0,0,0,0
246675545449582_901525606631236,58,0,1,0,0,0
246675545449582_901272739989856,144,2,1,0,0,0
246675545449582_900462116737585,220,7,4,0,0,0
246675545449582_900376970079433,71,0,0,0,0,0
246675545449582_900333693417094,45,2,1,0,0,0
246675545449582_899897493460714,248,6,6,1,0,0
246675545449582_899892770127853,222,3,0,0,0,0
246675545449582_899837903466673,140,3,4,1,0,0
246675545449582_899235046860292,63,3,0,2,0,0
246675545449582_899233750193755,501,29,11,2,0,0
246675545449582_898765140240616,74,0,0,0,0,0
246675545449582_898059380311192,249,0,0,0,0,0
246675545449582_898058996977897,625,2,1,1,0,0
246675545449582_898054323645031,57,0,0,0,0,0
246675545449582_897967070320423,279,0,0,0,0,0
246675545449582_895549673895496,68,0,0,0,0,0
246675545449582_894668553983608,106,0,0,0,0,0
246675545449582_894462830670847,73,0,0,0,0,0
246675545449582_893818594068604,68,0,0,0,0,0
246675545449582_892373620879768,12,0,0,0,0,0
246675545449582_892373587546438,10,0,0,0,0,0
246675545449582_891886774261786,35,0,0,0,0,0
246675545449582_891722117611585,40,0,0,0,0,0
246675545449582_891609020956228,44,0,0,0,0,0
246675545449582_891606617623135,6,0,0,0,0,0
246675545449582_891062234344240,80,0,0,0,0,0
246675545449582_891062111010919,83,0,0,0,0,0
246675545449582_891007597683037,66,0,0,0,0,0
246675545449582_889324197851377,421,0,0,0,0,0
246675545449582_888792861237844,246,0,0,0,0,0
246675545449582_888359051281225,151,0,0,0,0,0
246675545449582_888345341282596,304,0,0,0,0,0
246675545449582_888203064630157,263,0,0,0,0,0
246675545449582_886471714803292,216,0,0,0,0,0
246675545449582_885362008247596,42,0,0,0,0,0
246675545449582_885358398247957,289,0,0,0,0,0
246675545449582_884925858291211,330,0,0,0,0,0
246675545449582_884875941629536,320,0,0,0,0,0
246675545449582_884854344965029,355,0,0,0,0,0
246675545449582_884464201670710,242,0,0,0,0,0
246675545449582_884334441683686,471,0,0,0,0,0
246675545449582_884231101694020,320,0,0,0,0,0
